Taxonomy.Order,Category,English.name,Scientific.Name,English.India,IUCN,WG,Genus.Name,Species.Name,Subspecies.Name,Feeding Guild,Raptors,Primary Hole-nesters,Woodland Understorey Birds,Parasitic Cuckoos
23544,species,Gray-cheeked Warbler,Phylloscopus poliogenys,Grey-cheeked Warbler,,,Phylloscopus,poliogenys,,Canopy-Insectivore,,,,
23545,species,Chestnut-crowned Warbler,Phylloscopus castaniceps,Chestnut-crowned Warbler,,,Phylloscopus,castaniceps,,Canopy-Insectivore,,,,
23566,spuh,Seicercus sp.,Seicercus sp.,,,,Phylloscopus,sp.,,Canopy-Insectivore,,,,
23579,species,Thick-billed Warbler,Arundinax aedon,Thick-billed Warbler,,,Arundinax,aedon,,Understory-Insectivore,,,X,
23582,species,Booted Warbler,Iduna caligata,Booted Warbler,,,Iduna,caligata,,Understory-Insectivore,,,X,
23583,species,Sykes's Warbler,Iduna rama,Sykes's Warbler,,,Iduna,rama,,Understory-Insectivore,,,X,
23584,slash,Booted/Sykes's Warbler,Iduna caligata/rama,,,,Iduna,caligata/rama,,Understory-Insectivore,,,X,
23598,spuh,Iduna sp.,Iduna sp.,,,,Iduna,sp.,,Understory-Insectivore,,,X,
23604,spuh,Hippolais sp.,Hippolais sp.,,,,Hippolais,sp.,,Understory-Insectivore,,,X,
23606,species,Black-browed Reed Warbler,Acrocephalus bistrigiceps,Black-browed Reed Warbler,,,Acrocephalus,bistrigiceps,,Understory-Insectivore,,,,
23608,species,Moustached Warbler,Acrocephalus melanopogon,Moustached Warbler,,,Acrocephalus,melanopogon,,Understory-Insectivore,,,,
23612,species,Sedge Warbler,Acrocephalus schoenobaenus,Sedge Warbler,,,Acrocephalus,schoenobaenus,,Understory-Insectivore,,,,
23613,species,Paddyfield Warbler,Acrocephalus agricola,Paddyfield Warbler,,,Acrocephalus,agricola,,Understory-Insectivore,,,,
23614,species,Blunt-winged Warbler,Acrocephalus concinens,Blunt-winged Warbler,,,Acrocephalus,concinens,,Understory-Insectivore,,,,
23619,species,Blyth's Reed Warbler,Acrocephalus dumetorum,Blyth's Reed Warbler,,,Acrocephalus,dumetorum,,Understory-Insectivore,,,X,
23620,slash,Paddyfield/Blyth's Reed Warbler,Acrocephalus agricola/dumetorum,,,,Acrocephalus,agricola/dumetorum,,Understory-Insectivore,,,X,
23621,species,Large-billed Reed Warbler,Acrocephalus orinus,Large-billed Reed Warbler,Data-deficient,,Acrocephalus,orinus,,Understory-Insectivore,,,X,
23654,species,Great Reed Warbler,Acrocephalus arundinaceus,Great Reed Warbler,,,Acrocephalus,arundinaceus,,Understory-Insectivore,,,,
23657,slash,Eurasian/Great Reed Warbler,Acrocephalus scirpaceus/arundinaceus,,,,Acrocephalus,scirpaceus/arundinaceus,,Understory-Insectivore,,,,
23658,species,Oriental Reed Warbler,Acrocephalus orientalis,Oriental Reed Warbler,,,Acrocephalus,orientalis,,Understory-Insectivore,,,,
23659,species,Clamorous Reed Warbler,Acrocephalus stentoreus,Clamorous Reed Warbler (Indian Great Reed Warbler),,,Acrocephalus,stentoreus,,Understory-Insectivore,,,,
23719,spuh,Acrocephalus sp.,Acrocephalus sp.,,,,Acrocephalus,sp.,,Understory-Insectivore,,,X,
23720,spuh,Iduna/Hippolais/Acrocephalus sp.,Iduna/Hippolais/Acrocephalus sp.,,,,Iduna/Hippolais/Acrocephalus,sp.,,Understory-Insectivore,,,X,
23760,species,Striated Grassbird,Megalurus palustris,Striated Grassbird,,,Megalurus,palustris,,Understory-Insectivore,,,,
23773,species,Broad-tailed Grassbird,Schoenicola platyurus,Broad-tailed Grassbird,Vulnerable,X,Schoenicola,platyurus,,Understory-Insectivore,,,,
23818,spuh,Bradypterus sp.,Bradypterus sp.,,,,Bradypterus,sp.,,Understory-Insectivore,,,X,
23825,species,Pallas's Grasshopper-Warbler,Locustella certhiola,Pallas's Grasshopper-Warbler,,,Locustella,certhiola,,Understory-Insectivore,,,,
23834,species,Lanceolated Warbler,Locustella lanceolata,Lanceolated Warbler,,,Locustella,lanceolata,,Understory-Insectivore,,,,
23840,species,Brown Bush-Warbler,Locustella luteoventris,Brown Bush-Warbler,,,Locustella,luteoventris,,Understory-Insectivore,,,X,
23841,species,Chinese Bush-Warbler,Locustella tacsanowskia,Chinese Bush-Warbler,,,Locustella,tacsanowskia,,Understory-Insectivore,,,X,
23842,species,Long-billed Bush-Warbler,Locustella major,Long-billed Bush-Warbler,,,Locustella,major,,Understory-Insectivore,,,X,
23845,species,Common Grasshopper-Warbler,Locustella naevia,Common Grasshopper-Warbler,,,Locustella,naevia,,Understory-Insectivore,,,X,
23858,species,Baikal Bush-Warbler,Locustella davidi,Baikal Bush-Warbler,,,Locustella,davidi,,Understory-Insectivore,,,X,
23863,species,West Himalayan Bush-Warbler,Locustella kashmirensis,West Himalayan Bush-Warbler,,,Locustella,kashmirensis,,Understory-Insectivore,,,X,
23864,species,Spotted Bush-Warbler,Locustella thoracica,Spotted Bush-Warbler,,,Locustella,thoracica,,Understory-Insectivore,,,X,
23867,slash,Baikal/Spotted Bush-Warbler,Locustella davidi/thoracica,,,,Locustella,davidi/thoracica,,Understory-Insectivore,,,X,
23870,species,Russet Bush-Warbler,Locustella mandelli,Russet Bush-Warbler,,,Locustella,mandelli,,Understory-Insectivore,,,X,
23879,spuh,Locustella sp.,Locustella sp.,,,,Locustella,sp.,,Understory-Insectivore,,,X,
23893,species,Bristled Grassbird,Chaetornis striata,Bristled Grassbird,Vulnerable,,Chaetornis,striata,,Understory-Insectivore,,,,
24289,species,Zitting Cisticola,Cisticola juncidis,Zitting Cisticola,,,Cisticola,juncidis,,Understory-Insectivore,,,,
24357,species,Golden-headed Cisticola,Cisticola exilis,Golden-headed Cisticola (Bright-headed Cisticola),,,Cisticola,exilis,,Understory-Insectivore,,,,
24370,spuh,cisticola sp.,Cisticola sp.,,,,Cisticola,sp.,,Understory-Insectivore,,,,
24379,species,Common Tailorbird,Orthotomus sutorius,Common Tailorbird,,,Orthotomus,sutorius,,Understory-Insectivore,,,X,
24392,species,Dark-necked Tailorbird,Orthotomus atrogularis,Dark-necked Tailorbird,,,Orthotomus,atrogularis,,Understory-Insectivore,,,X,
24427,spuh,tailorbird sp.,Orthotomus sp.,,,,Orthotomus,sp.,,Understory-Insectivore,,,X,
24428,species,Rufous-vented Prinia,Prinia burnesii,Rufous-vented Prinia,,,Prinia,burnesii,,Understory-Insectivore,,,,
24429,species,Swamp Prinia,Prinia cinerascens,Swamp Prinia,,,Prinia,cinerascens,,Understory-Insectivore,,,,
24430,species,Striated Prinia,Prinia crinigera,Striated Prinia,,,Prinia,crinigera,,Understory-Insectivore,,,X,
24442,species,Black-throated Prinia,Prinia atrogularis,Black-throated Prinia,,,Prinia,atrogularis,,Understory-Insectivore,,,X,
24445,species,Hill Prinia,Prinia superciliaris,Hill Prinia,,,Prinia,superciliaris,,Understory-Insectivore,,,X,
24451,species,Gray-crowned Prinia,Prinia cinereocapilla,Grey-crowned Prinia,Vulnerable,,Prinia,cinereocapilla,,Understory-Insectivore,,,X,
24452,species,Rufous-fronted Prinia,Prinia buchanani,Rufous-fronted Prinia,,,Prinia,buchanani,,Understory-Insectivore,,,,
24453,species,Rufescent Prinia,Prinia rufescens,Rufescent Prinia,,,Prinia,rufescens,,Understory-Insectivore,,,X,
24460,species,Gray-breasted Prinia,Prinia hodgsonii,Grey-breasted Prinia,,,Prinia,hodgsonii,,Understory-Insectivore,,,X,
24470,species,Graceful Prinia,Prinia gracilis,Graceful Prinia,,,Prinia,gracilis,,Understory-Insectivore,,,,
24483,species,Jungle Prinia,Prinia sylvatica,Jungle Prinia,,,Prinia,sylvatica,,Understory-Insectivore,,,X,
24489,species,Yellow-bellied Prinia,Prinia flaviventris,Yellow-bellied Prinia,,,Prinia,flaviventris,,Understory-Insectivore,,,,
24497,species,Ashy Prinia,Prinia socialis,Ashy Prinia,,,Prinia,socialis,,Understory-Insectivore,,,X,
24502,slash,Yellow-bellied/Ashy Prinia,Prinia flaviventris/socialis,,,,Prinia,flaviventris/socialis,,Understory-Insectivore,,,X,
24514,species,Plain Prinia,Prinia inornata,Plain Prinia,,,Prinia,inornata,,Understory-Insectivore,,,X,
24557,spuh,prinia sp.,Prinia sp.,,,,Prinia,sp.,,Understory-Insectivore,,,X,
24596,spuh,Eremomela sp.,Eremomela sp.,,,,Eremomela,sp.,,Understory-Insectivore,,,X,
24614,species,Garden Warbler,Sylvia borin,Garden Warbler,,,Sylvia,borin,,Canopy-Insectivore,,,,
24618,species,Asian Desert Warbler,Sylvia nana,Asian Desert Warbler,,,Sylvia,nana,,Understory-Insectivore,,,,
24619,species,Barred Warbler,Sylvia nisoria,Barred Warbler,,,Sylvia,nisoria,,Canopy-Insectivore,,,,
24636,species,Desert Whitethroat,Sylvia minula,Desert Whitethroat,,,Sylvia,minula,,Canopy-Insectivore,,,,
24637,species,Hume's Whitethroat,Sylvia althaea,Hume's Whitethroat,,,Sylvia,althaea,,Canopy-Insectivore,,,,
24638,species,Lesser Whitethroat,Sylvia curruca,Lesser Whitethroat,,,Sylvia,curruca,,Canopy-Insectivore,,,,
24645,slash,Hume's/Lesser Whitethroat,Sylvia althaea/curruca,,,,Sylvia,althaea/curruca,,Canopy-Insectivore,,,,
24663,species,Eastern Orphean Warbler,Sylvia crassirostris,Eastern Orphean Warbler,,,Sylvia,crassirostris,,Canopy-Insectivore,,,,
24667,slash,Western/Eastern Orphean Warbler,Sylvia hortensis/crassirostris,,,,Sylvia,hortensis/crassirostris,,Canopy-Insectivore,,,,
24687,species,Greater Whitethroat,Sylvia communis,Greater Whitethroat (Common Whitethroat),,,Sylvia,communis,,Canopy-Insectivore,,,,
24701,spuh,Sylvia sp.,Sylvia sp.,,,,Sylvia,sp.,,Canopy-Insectivore,,,,
24702,species,Fire-tailed Myzornis,Myzornis pyrrhoura,Fire-tailed Myzornis,,,Myzornis,pyrrhoura,,Canopy-Insectivore,,,,
24703,species,Golden-breasted Fulvetta,Lioparus chrysotis,Golden-breasted Fulvetta,,,Lioparus,chrysotis,,Canopy-Insectivore,,,,
24710,species,Yellow-eyed Babbler,Chrysomma sinense,Yellow-eyed Babbler,,,Chrysomma,sinense,,Canopy-Insectivore,,,,
24715,species,Jerdon's Babbler,Chrysomma altirostre,Jerdon's Babbler,Vulnerable,,Chrysomma,altirostre,,Canopy-Insectivore,,,,
24727,species,White-browed Fulvetta,Fulvetta vinipectus,White-browed Fulvetta,,,Fulvetta,vinipectus,,Canopy-Insectivore,,,,
24742,species,Streak-throated Fulvetta,Fulvetta manipurensis,Streak-throated Fulvetta (Manipur Fulvetta),,,Fulvetta,manipurensis,,Canopy-Insectivore,,,,
24745,spuh,Fulvetta sp.,Fulvetta sp.,,,,Fulvetta,sp.,,Canopy-Insectivore,,,,
24755,species,Great Parrotbill,Conostoma aemodium,Great Parrotbill,,,Conostoma,aemodium,,Canopy-Insectivore,,,,
24756,species,Brown Parrotbill,Cholornis unicolor,Brown Parrotbill,,,Cholornis,unicolor,,Canopy-Insectivore,,,,
24760,species,Gray-headed Parrotbill,Psittiparus gularis,Grey-headed Parrotbill,,,Psittiparus,gularis,,Canopy-Insectivore,,,,
24769,species,White-breasted Parrotbill,Psittiparus ruficeps,White-breasted Parrotbill (Greater Rufous-headed Parrotbill),,,Psittiparus,ruficeps,,Canopy-Insectivore,,,,
24770,species,Rufous-headed Parrotbill,Psittiparus bakeri,Rufous-headed Parrotbill,,,Psittiparus,bakeri,,Canopy-Insectivore,,,,
24773,species,Black-breasted Parrotbill,Paradoxornis flavirostris,Black-breasted Parrotbill,Vulnerable,,Paradoxornis,flavirostris,,Understory-Insectivore,,,,
24774,species,Spot-breasted Parrotbill,Paradoxornis guttaticollis,Spot-breasted Parrotbill,,,Paradoxornis,guttaticollis,,Canopy-Insectivore,,,,
24778,species,Pale-billed Parrotbill,Chleuasicus atrosuperciliaris,Pale-billed Parrotbill (Lesser Rufous-headed Parrotbill),,,Chleuasicus,atrosuperciliaris,,Canopy-Insectivore,,,,
24800,species,Fulvous Parrotbill,Suthora fulvifrons,Fulvous Parrotbill,,,Suthora,fulvifrons,,Canopy-Insectivore,,,,
24805,species,Black-throated Parrotbill,Suthora nipalensis,Black-throated Parrotbill,,,Suthora,nipalensis,,Canopy-Insectivore,,,,
24828,spuh,parrotbill sp.,Paradoxornithidae sp.,,,,Paradoxornithidae,sp.,,Canopy-Insectivore,,,,
24829,species,Striated Yuhina,Yuhina castaniceps,Striated Yuhina,,,Yuhina,castaniceps,,Canopy-Insectivore,,,,
24836,species,White-naped Yuhina,Yuhina bakeri,White-naped Yuhina,,,Yuhina,bakeri,,Canopy-Insectivore,,,,
24837,species,Whiskered Yuhina,Yuhina flavicollis,Whiskered Yuhina,,,Yuhina,flavicollis,,Canopy-Insectivore,,,,
24845,species,Stripe-throated Yuhina,Yuhina gularis,Stripe-throated Yuhina,,,Yuhina,gularis,,Canopy-Insectivore,,,,
24851,species,Rufous-vented Yuhina,Yuhina occipitalis,Rufous-vented Yuhina,,,Yuhina,occipitalis,,Canopy-Insectivore,,,,
24855,species,Black-chinned Yuhina,Yuhina nigrimenta,Black-chinned Yuhina,,,Yuhina,nigrimenta,,Canopy-Insectivore,,,,
24859,spuh,yuhina sp.,Yuhina sp.,,,,Yuhina,sp.,,Canopy-Insectivore,,,,
24987,species,Oriental White-eye,Zosterops palpebrosus,Oriental White-eye,,,Zosterops,palpebrosus,,Canopy-Insectivore,,,,
25184,species,Chestnut-capped Babbler,Timalia pileata,Chestnut-capped Babbler,,,Timalia,pileata,,Understory-Insectivore,,,X,
25191,species,Pin-striped Tit-Babbler,Mixornis gularis,Pin-striped Tit-Babbler,,,Mixornis,gularis,,Canopy-Insectivore,,,,
25221,species,Tawny-bellied Babbler,Dumetia hyperythra,Tawny-bellied Babbler,,,Dumetia,hyperythra,,Understory-Insectivore,,,X,
25225,species,Dark-fronted Babbler,Rhopocichla atriceps,Dark-fronted Babbler,,,Rhopocichla,atriceps,,Understory-Insectivore,,,X,
25240,species,Golden Babbler,Cyanoderma chrysaeum,Golden Babbler,,,Cyanoderma,chrysaeum,,Canopy-Insectivore,,,,
25259,species,Black-chinned Babbler,Cyanoderma pyrrhops,Black-chinned Babbler,,,Cyanoderma,pyrrhops,,Understory-Insectivore,,,X,
25260,species,Rufous-capped Babbler,Cyanoderma ruficeps,Rufous-capped Babbler,,,Cyanoderma,ruficeps,,Understory-Insectivore,,,X,
25268,species,Buff-chested Babbler,Cyanoderma ambiguum,Buff-chested Babbler,,,Cyanoderma,ambiguum,,Understory-Insectivore,,,X,
25279,spuh,Cyanoderma sp.,Cyanoderma sp.,,,,Cyanoderma,sp.,,Understory-Insectivore,,,X,
25280,species,Rufous-throated Wren-Babbler,Spelaeornis caudatus,Rufous-throated Wren-Babbler,Near-threatened,,Spelaeornis,caudatus,,Understory-Insectivore,,,X,
25281,species,Rusty-throated Wren-Babbler,Spelaeornis badeigularis,Rusty-throated Wren-Babbler (Mishmi Wren-Babbler),Vulnerable,,Spelaeornis,badeigularis,,Understory-Insectivore,,,X,
25282,species,Bar-winged Wren-Babbler,Spelaeornis troglodytoides,Bar-winged Wren-Babbler,,,Spelaeornis,troglodytoides,,Understory-Insectivore,,,X,
25288,species,Long-tailed Wren-Babbler,Spelaeornis chocolatinus,Long-tailed Wren-Babbler (Naga Wren-Babbler),Near-threatened,,Spelaeornis,chocolatinus,,Understory-Insectivore,,,X,
25289,species,Chin Hills Wren-Babbler,Spelaeornis oatesi,Chin Hills Wren-Babbler,,,Spelaeornis,oatesi,,Understory-Insectivore,,,X,
25290,species,Gray-bellied Wren-Babbler,Spelaeornis reptatus,Grey-bellied Wren-Babbler,,,Spelaeornis,reptatus,,Understory-Insectivore,,,X,
25292,species,Tawny-breasted Wren-Babbler,Spelaeornis longicaudatus,Tawny-breasted Wren-Babbler,Vulnerable,,Spelaeornis,longicaudatus,,Understory-Insectivore,,,X,
25293,species,Chevron-breasted Babbler,Stachyris roberti,Chevron-breasted Babbler (Cachar Wedge-billed Babbler),,,Stachyris,roberti,,Understory-Insectivore,,,X,
25294,species,Red-billed Scimitar-Babbler,Pomatorhinus ochraceiceps,Red-billed Scimitar-Babbler,,,Pomatorhinus,ochraceiceps,,Canopy-Insectivore,,,,
25299,species,Coral-billed Scimitar-Babbler,Pomatorhinus ferruginosus,Coral-billed Scimitar-Babbler,,,Pomatorhinus,ferruginosus,,Canopy-Insectivore,,,,
25308,species,Slender-billed Scimitar-Babbler,Pomatorhinus superciliaris,Slender-billed Scimitar-Babbler,,,Pomatorhinus,superciliaris,,Canopy-Insectivore,,,,
25313,species,Streak-breasted Scimitar-Babbler,Pomatorhinus ruficollis,Streak-breasted Scimitar-Babbler,,,Pomatorhinus,ruficollis,,Canopy-Insectivore,,,,
25328,species,Indian Scimitar-Babbler,Pomatorhinus horsfieldii,Indian Scimitar-Babbler,,,Pomatorhinus,horsfieldii,,Canopy-Insectivore,,,,
25334,species,White-browed Scimitar-Babbler,Pomatorhinus schisticeps,White-browed Scimitar-Babbler,,,Pomatorhinus,schisticeps,,Canopy-Insectivore,,,,
25353,spuh,Pomatorhinus sp.,Pomatorhinus sp.,,,,Pomatorhinus,sp.,,Canopy-Insectivore,,,,
25354,species,Large Scimitar-Babbler,Megapomatorhinus hypoleucos,Large Scimitar-Babbler,,,Megapomatorhinus,hypoleucos,,Canopy-Insectivore,,,,
25361,species,Rusty-cheeked Scimitar-Babbler,Megapomatorhinus erythrogenys,Rusty-cheeked Scimitar-Babbler,,,Megapomatorhinus,erythrogenys,,Canopy-Insectivore,,,,
25367,species,Spot-breasted Scimitar-Babbler,Megapomatorhinus mcclellandi,Spot-breasted Scimitar-Babbler,,,Megapomatorhinus,mcclellandi,,Canopy-Insectivore,,,,
25385,species,Gray-throated Babbler,Stachyris nigriceps,Grey-throated Babbler,,,Stachyris,nigriceps,,Understory-Insectivore,,,X,
25407,species,Snowy-throated Babbler,Stachyris oglei,Snowy-throated Babbler,Vulnerable,,Stachyris,oglei,,Understory-Insectivore,,,X,
25418,species,Blackish-breasted Babbler,Stachyris humei,Blackish-breasted Babbler (Sikkim Wedge-billed Babbler),,,Stachyris,humei,,Understory-Insectivore,,,X,
25419,spuh,Stachyris sp.,Stachyris sp.,,,,Stachyris,sp.,,Understory-Insectivore,,,X,
25420,spuh,babbler sp.,Timaliidae sp.,,,,Timaliidae,sp.,,Understory-Insectivore,,,X,
25442,species,White-hooded Babbler,Gampsorhynchus rufulus,White-hooded Babbler,,,Gampsorhynchus,rufulus,,Canopy-Insectivore,,,,
25446,species,Yellow-throated Fulvetta,Schoeniparus cinereus,Yellow-throated Fulvetta,,,Schoeniparus,cinereus,,Understory-Insectivore,,,X,
25447,species,Rufous-winged Fulvetta,Schoeniparus castaneceps,Rufous-winged Fulvetta,,,Schoeniparus,castaneceps,,Understory-Insectivore,,,X,
25453,species,Rufous-throated Fulvetta,Schoeniparus rufogularis,Rufous-throated Fulvetta,,,Schoeniparus,rufogularis,,Understory-Insectivore,,,X,
25465,species,Rusty-capped Fulvetta,Schoeniparus dubius,Rusty-capped Fulvetta,,,Schoeniparus,dubius,,Understory-Insectivore,,,X,
25507,species,Puff-throated Babbler,Pellorneum ruficeps,Puff-throated Babbler,,,Pellorneum,ruficeps,,Understory-Insectivore,,,X,
25544,species,Marsh Babbler,Pellorneum palustre,Marsh Babbler,Vulnerable,,Pellorneum,palustre,,Understory-Insectivore,,,X,
25545,species,Spot-throated Babbler,Pellorneum albiventre,Spot-throated Babbler,,,Pellorneum,albiventre,,Understory-Insectivore,,,X,
25550,species,Buff-breasted Babbler,Pellorneum tickelli,Buff-breasted Babbler,,,Pellorneum,tickelli,,Understory-Insectivore,,,X,
25579,species,Eyebrowed Wren-Babbler,Napothera epilepidota,Eyebrowed Wren-Babbler,,,Napothera,epilepidota,,Understory-Insectivore,,,X,
25598,species,Long-billed Wren-Babbler,Napothera malacoptila,Long-billed Wren-Babbler,,,Napothera,malacoptila,,Understory-Insectivore,,,X,
25608,species,Abbott's Babbler,Turdinus abbotti,Abbott's Babbler,,,Turdinus,abbotti,,Understory-Insectivore,,,X,
25638,species,Streaked Wren-Babbler,Turdinus brevicaudatus,Streaked Wren-Babbler,,,Turdinus,brevicaudatus,,Understory-Insectivore,,,X,
25648,species,Indian Grassbird,Graminicola bengalensis,Indian Grassbird (Rufous-rumped Grassbird),,,Graminicola,bengalensis,,Understory-Insectivore,,,X,
25652,spuh,Pellorneidae sp.,Pellorneidae sp.,,,,Pellorneidae,sp.,,Understory-Insectivore,,,X,
25654,species,Ludlow's Fulvetta,Alcippe ludlowi,Ludlow's Fulvetta (Brown-throated Fulvetta),,,Alcippe,ludlowi,,Canopy-Insectivore,,,,
25658,species,Brown-cheeked Fulvetta,Alcippe poioicephala,Brown-cheeked Fulvetta,,,Alcippe,poioicephala,,Canopy-Insectivore,,,,
25681,species,Nepal Fulvetta,Alcippe nipalensis,Nepal Fulvetta,,,Alcippe,nipalensis,,Canopy-Insectivore,,,,
25689,spuh,Alcippe sp.,Alcippe sp.,,,,Alcippe,sp.,,Canopy-Insectivore,,,,
25690,species,Striated Laughingthrush,Grammatoptila striata,Striated Laughingthrush,,,Grammatoptila,striata,,Canopy-Insectivore,,,,
25695,species,Himalayan Cutia,Cutia nipalensis,Himalayan Cutia,,,Cutia,nipalensis,,Canopy-Insectivore,,,,
25707,species,Common Babbler,Turdoides caudata,Common Babbler,,,Turdoides,caudata,,Understory-Insectivore,,,X,
25710,species,Striated Babbler,Turdoides earlei,Striated Babbler,,,Turdoides,earlei,,Understory-Insectivore,,,X,
25714,species,Slender-billed Babbler,Turdoides longirostris,Slender-billed Babbler,,,Turdoides,longirostris,,Understory-Insectivore,,,X,
25715,species,Large Gray Babbler,Turdoides malcolmi,Large Grey Babbler,,,Turdoides,malcolmi,,Understory-Insectivore,,,X,
25735,species,Rufous Babbler,Turdoides subrufa,Rufous Babbler,,X,Turdoides,subrufa,,Understory-Insectivore,,,X,
25738,species,Jungle Babbler,Turdoides striata,Jungle Babbler,,,Turdoides,striata,,Understory-Insectivore,,,X,
25745,species,Yellow-billed Babbler,Turdoides affinis,Yellow-billed Babbler,,,Turdoides,affinis,,Understory-Insectivore,,,X,
25748,slash,Jungle/Yellow-billed Babbler,Turdoides striata/affinis,,,,Turdoides,striata/affinis,,Understory-Insectivore,,,X,
25801,spuh,Turdoides sp.,Turdoides sp.,,,,Turdoides,sp.,,Understory-Insectivore,,,X,
25810,species,White-crested Laughingthrush,Garrulax leucolophus,White-crested Laughingthrush,,,Garrulax,leucolophus,,Understory-Insectivore,,,X,
25816,species,Lesser Necklaced Laughingthrush,Garrulax monileger,Lesser Necklaced Laughingthrush,,,Garrulax,monileger,,Understory-Insectivore,,,X,
25840,species,Spot-breasted Laughingthrush,Garrulax merulinus,Spot-breasted Laughingthrush,,,Garrulax,merulinus,,Understory-Insectivore,,,X,
25850,spuh,Garrulax sp.,Garrulax sp.,,,,Garrulax,sp.,,Understory-Insectivore,,,X,
25852,species,Moustached Laughingthrush,Ianthocincla cineracea,Moustached Laughingthrush,,,Ianthocincla,cineracea,,Understory-Insectivore,,,X,
25856,species,Rufous-chinned Laughingthrush,Ianthocincla rufogularis,Rufous-chinned Laughingthrush,,,Ianthocincla,rufogularis,,Understory-Insectivore,,,X,
25865,species,Spotted Laughingthrush,Ianthocincla ocellata,Spotted Laughingthrush,,,Ianthocincla,ocellata,,Understory-Insectivore,,,X,
25873,species,Greater Necklaced Laughingthrush,Ianthocincla pectoralis,Greater Necklaced Laughingthrush,,,Ianthocincla,pectoralis,,Understory-Insectivore,,,X,
