Taxonomy.Order,Category,English.name,Scientific.Name,English.India,IUCN,WG,Genus.Name,Species.Name,Subspecies.Name,Feeding Guild,Raptors,Primary Hole-nesters,Woodland Understorey Birds,Parasitic Cuckoos
26526,species,Rufous-vented Laughingthrush,Pterorhinus gularis,Rufous-vented Laughingthrush,,,Pterorhinus,gularis,,Understory-Insectivore,,,X,
26584,species,Gray-sided Laughingthrush,Pterorhinus caerulatus,Gray-sided Laughingthrush,,,Pterorhinus,caerulatus,,Understory-Insectivore,,,X,
26549,species,White-browed Laughingthrush,Pterorhinus sannio,White-browed Laughingthrush,,,Pterorhinus,sannio,,Understory-Insectivore,,,X,
26248,species,Nilgiri Laughingthrush,Montecincla cachinnans,Nilgiri Laughingthrush (Nilgiri Chilappan),Near Threatened,X,Montecincla,cachinnans,,Understory-Insectivore,,,X,
26247,species,Banasura Laughingthrush,Montecincla jerdoni,Banasura Laughingthrush (Banasura Chilappan),Endangered,X,Montecincla,jerdoni,,Understory-Insectivore,,,X,
26249,species,Palani Laughingthrush,Montecincla fairbanki,Palani Laughingthrush (Palani Chilappan),Near Threatened,X,Montecincla,fairbanki,,Understory-Insectivore,,,X,
26250,species,Ashambu Laughingthrush,Montecincla meridionalis,Ashambu Laughingthrush (Ashambu Chilappan),Vulnerable,X,Montecincla,meridionalis,,Understory-Insectivore,,,X,
26195,species,Streaked Laughingthrush,Trochalopteron lineatum,Streaked Laughingthrush,,,Trochalopteron,lineatum,,Understory-Insectivore,,,X,
26200,species,Bhutan Laughingthrush,Trochalopteron imbricatum,Bhutan Laughingthrush,,,Trochalopteron,imbricatum,,Understory-Insectivore,,,X,
26201,species,Striped Laughingthrush,Trochalopteron virgatum,Striped Laughingthrush,,,Trochalopteron,virgatum,,Understory-Insectivore,,,X,
26187,species,Scaly Laughingthrush,Trochalopteron subunicolor,Scaly Laughingthrush,,,Trochalopteron,subunicolor,,Understory-Insectivore,,,X,
26191,species,Brown-capped Laughingthrush,Trochalopteron austeni,Brown-capped Laughingthrush,,,Trochalopteron,austeni,,Understory-Insectivore,,,X,
26194,species,Blue-winged Laughingthrush,Trochalopteron squamatum,Blue-winged Laughingthrush,,,Trochalopteron,squamatum,,Understory-Insectivore,,,X,
26215,species,Elliot's Laughingthrush,Trochalopteron elliotii,Elliot's Laughingthrush,,,Trochalopteron,elliotii,,Understory-Insectivore,,,X,
26202,species,Variegated Laughingthrush,Trochalopteron variegatum,Variegated Laughingthrush,,,Trochalopteron,variegatum,,Understory-Insectivore,,,X,
26206,species,Black-faced Laughingthrush,Trochalopteron affine,Black-faced Laughingthrush,,,Trochalopteron,affine,,Understory-Insectivore,,,X,
26224,species,Chestnut-crowned Laughingthrush,Trochalopteron erythrocephalum,Chestnut-crowned Laughingthrush,,,Trochalopteron,erythrocephalum,,Understory-Insectivore,,,X,
26229,species,Assam Laughingthrush,Trochalopteron chrysopterum,Assam Laughingthrush,,,Trochalopteron,chrysopterum,,Understory-Insectivore,,,X,
26593,spuh,laughingthrush sp.,Leiothrichidae sp. (laughingthrush sp.),laughingthrush sp.,,,Leiothrichidae,sp.,,Understory-Insectivore,,,X,
26257,species,Rufous Sibia,Heterophasia capistrata,Rufous Sibia,,,Heterophasia,capistrata,,Canopy-Insectivore,,,,
26264,species,Gray Sibia,Heterophasia gracilis,Gray Sibia,,,Heterophasia,gracilis,,Canopy-Insectivore,,,,
26261,species,Beautiful Sibia,Heterophasia pulchella,Beautiful Sibia,,,Heterophasia,pulchella,,Canopy-Insectivore,,,,
26251,species,Long-tailed Sibia,Heterophasia picaoides,Long-tailed Sibia,,,Heterophasia,picaoides,,Canopy-Insectivore,,,,
26321,species,Silver-eared Mesia,Leiothrix argentauris,Silver-eared Mesia,,,Leiothrix,argentauris,,Canopy-Insectivore,,,,
26315,species,Red-billed Leiothrix,Leiothrix lutea,Red-billed Leiothrix,,,Leiothrix,lutea,,Canopy-Insectivore,,,,
26334,species,Red-tailed Minla,Minla ignotincta,Red-tailed Minla,,,Minla,ignotincta,,Canopy-Insectivore,,,,
26339,species,Rufous-backed Sibia,Leioptila annectens,Rufous-backed Sibia,,,Leioptila,annectens,,Canopy-Insectivore,,,,
26346,species,Bugun Liocichla,Liocichla bugunorum,Bugun Liocichla,Critically Endangered,,Liocichla,bugunorum,,Understory-Insectivore,,,X,
26349,species,Red-faced Liocichla,Liocichla phoenicea,Red-faced Liocichla,,,Liocichla,phoenicea,,Understory-Insectivore,,,X,
26276,species,Hoary-throated Barwing,Actinodura nipalensis,Hoary-throated Barwing,,,Actinodura,nipalensis,,Canopy-Insectivore,,,,
26278,species,Streak-throated Barwing,Actinodura waldeni,Streak-throated Barwing,,,Actinodura,waldeni,,Canopy-Insectivore,,,,
26284,slash,Hoary-throated/Streak-throated Barwing,Actinodura nipalensis/waldeni,Hoary-throated/Streak-throated Barwing,,,Actinodura,nipalensis/waldeni,,Canopy-Insectivore,,,,
26304,species,Rusty-fronted Barwing,Actinodura egertoni,Rusty-fronted Barwing,,,Actinodura,egertoni,,Canopy-Insectivore,,,,
26288,species,Blue-winged Minla,Actinodura cyanouroptera,Blue-winged Minla,,,Actinodura,cyanouroptera,,Canopy-Insectivore,,,,
26297,species,Chestnut-tailed Minla,Actinodura strigula,Chestnut-tailed Minla (Bar-throated Siva),,,Actinodura,strigula,,Canopy-Insectivore,,,,
30369,species,Asian Fairy-bluebird,Irena puella,Asian Fairy-bluebird,,,Irena,puella,,Canopy-Insectivore,,,,
28523,species,Dark-sided Flycatcher,Muscicapa sibirica,Dark-sided Flycatcher,,,Muscicapa,sibirica,,Canopy-Insectivore,,,,
28530,species,Ferruginous Flycatcher,Muscicapa ferruginea,Ferruginous Flycatcher,,,Muscicapa,ferruginea,,Canopy-Insectivore,,,,
28531,species,Asian Brown Flycatcher,Muscicapa dauurica,Asian Brown Flycatcher,,,Muscicapa,dauurica,,Canopy-Insectivore,,,,
28538,species,Brown-breasted Flycatcher,Muscicapa muttui,Brown-breasted Flycatcher,,,Muscicapa,muttui,,Canopy-Insectivore,,,,
28558,species,Spotted Flycatcher,Muscicapa striata,Spotted Flycatcher,,,Muscicapa,striata,,Canopy-Insectivore,,,,
28575,spuh,Muscicapa sp.,Muscicapa sp.,Muscicapa flycatcher sp.,,,Muscicapa,sp.,,Canopy-Insectivore,,,,
28699,species,Rufous-tailed Scrub-Robin,Cercotrichas galactotes,Rufous-tailed Scrub-Robin,,,Cercotrichas,galactotes,,Understory-Insectivore,,,X,
28726,species,Indian Robin,Copsychus fulicatus,Indian Robin,,,Copsychus,fulicatus,,Understory-Insectivore,,,X,
28732,species,Oriental Magpie-Robin,Copsychus saularis,Oriental Magpie-Robin,,,Copsychus,saularis,,Understory-Insectivore,,,X,
28749,species,White-rumped Shama,Copsychus malabaricus,White-rumped Shama,,,Copsychus,malabaricus,,Understory-Insectivore,,,X,
28765,species,Andaman Shama,Copsychus albiventris,Andaman Shama,,,Copsychus,albiventris,,Understory-Insectivore,,,X,
28834,species,White-gorgeted Flycatcher,Anthipes monileger,White-gorgeted Flycatcher,,,Anthipes,monileger,,Canopy-Insectivore,,,,
28776,species,White-tailed Flycatcher,Leucoptilon concretum,White-tailed Flycatcher,,,Leucoptilon,concretum,,Understory-Insectivore,,,X,
28850,species,White-bellied Blue Flycatcher,Cyornis pallidipes,White-bellied Blue Flycatcher,,X,Cyornis,pallidipes,,Understory-Insectivore,,,X,
28851,species,Pale-chinned Flycatcher,Cyornis poliogenys,Pale-chinned Flycatcher,,,Cyornis,poliogenys,,Canopy-Insectivore,,,,
28856,species,Pale Blue Flycatcher,Cyornis unicolor,Pale Blue Flycatcher,,,Cyornis,unicolor,,Canopy-Insectivore,,,,
28860,species,Blue-throated Flycatcher,Cyornis rubeculoides,Blue-throated Flycatcher,,,Cyornis,rubeculoides,,Canopy-Insectivore,,,,
28866,species,Large Blue Flycatcher,Cyornis magnirostris,Large Blue Flycatcher,Near Threatened,,Cyornis,magnirostris,,Canopy-Insectivore,,,,
28867,species,Hill Blue Flycatcher,Cyornis whitei,Hill Blue Flycatcher,,,Cyornis,whitei,,Canopy-Insectivore,,,,
28885,species,Tickell's Blue Flycatcher,Cyornis tickelliae,Tickell's Blue Flycatcher,,,Cyornis,tickelliae,,Canopy-Insectivore,,,,
28913,species,Nicobar Jungle Flycatcher,Cyornis nicobaricus,Nicobar Jungle Flycatcher,Near Threatened,,Cyornis,nicobaricus,,Canopy-Insectivore,,,,
28784,species,Large Niltava,Niltava grandis,Large Niltava,,,Niltava,grandis,,Canopy-Insectivore,,,,
28790,species,Small Niltava,Niltava macgrigoriae,Small Niltava,,,Niltava,macgrigoriae,,Canopy-Insectivore,,,,
28794,species,Rufous-bellied Niltava,Niltava sundara,Rufous-bellied Niltava,,,Niltava,sundara,,Canopy-Insectivore,,,,
28799,species,Chinese Vivid Niltava,Niltava oatesi,Chinese Vivid Niltava,,,Niltava,oatesi,,Canopy-Insectivore,,,,
28801,spuh,niltava sp.,Niltava sp.,niltava sp.,,,Niltava,sp.,,Canopy-Insectivore,,,,
28802,species,Blue-and-white Flycatcher,Cyanoptila cyanomelana,Blue-and-white Flycatcher,,,Cyanoptila,cyanomelana,,Canopy-Insectivore,,,,
28815,species,Nilgiri Flycatcher,Eumyias albicaudatus,Nilgiri Flycatcher,,X,Eumyias,albicaudatus,,Canopy-Insectivore,,,,
28821,species,Verditer Flycatcher,Eumyias thalassinus,Verditer Flycatcher,,,Eumyias,thalassinus,,Canopy-Insectivore,,,,
29083,species,Rusty-bellied Shortwing,Brachypteryx hyperythra,Rusty-bellied Shortwing,Near Threatened,,Brachypteryx,hyperythra,,Understory-Insectivore,,,X,
29108,species,Gould's Shortwing,Heteroxenicus stellatus,Gould's Shortwing,,,Heteroxenicus,stellatus,,Understory-Insectivore,,,X,
28780,species,Nilgiri Sholakili,Sholicola major,Nilgiri Sholakili,Near Threatened,X,Sholicola,major,,Understory-Insectivore,,,X,
28781,species,White-bellied Sholakili,Sholicola albiventris,White-bellied Sholakili,Near Threatened,X,Sholicola,albiventris,,Understory-Insectivore,,,X,
29084,species,Lesser Shortwing,Brachypteryx leucophris,Lesser Shortwing,,,Brachypteryx,leucophris,,Understory-Insectivore,,,X,
29090,species,Himalayan Shortwing,Brachypteryx cruralis,Himalayan Shortwing (White-browed Shortwing),,,Brachypteryx,cruralis,,Understory-Insectivore,,,X,
29107,spuh,Brachypteryx sp.,Brachypteryx sp.,Brachypteryx shortwing sp.,,,Brachypteryx,sp.,,Understory-Insectivore,,,X,
29119,species,Indian Blue Robin,Larvivora brunnea,Indian Blue Robin,,,Larvivora,brunnea,,Understory-Insectivore,,,X,
29122,species,Siberian Blue Robin,Larvivora cyane,Siberian Blue Robin,,,Larvivora,cyane,,Understory-Insectivore,,,X,
29134,species,White-bellied Redstart,Luscinia phaenicuroides,White-bellied Redstart,,,Luscinia,phaenicuroides,,Understory-Insectivore,,,X,
29137,species,Bluethroat,Luscinia svecica,Bluethroat,,,Luscinia,svecica,,Understory-Insectivore,,,X,
29158,species,Malabar Whistling-Thrush,Myophonus horsfieldii,Malabar Whistling-Thrush,,,Myophonus,horsfieldii,,Understory-Insectivore,,,X,
29160,species,Blue Whistling-Thrush,Myophonus caeruleus,Blue Whistling-Thrush,,,Myophonus,caeruleus,,Understory-Insectivore,,,X,
29169,species,Little Forktail,Enicurus scouleri,Little Forktail,,,Enicurus,scouleri,,Understory-Insectivore,,,X,
29172,species,White-crowned Forktail,Enicurus leschenaulti,White-crowned Forktail,,,Enicurus,leschenaulti,,Understory-Insectivore,,,X,
29182,species,Spotted Forktail,Enicurus maculatus,Spotted Forktail,,,Enicurus,maculatus,,Understory-Insectivore,,,X,
29191,species,Black-backed Forktail,Enicurus immaculatus,Black-backed Forktail,,,Enicurus,immaculatus,,Understory-Insectivore,,,X,
29192,species,Slaty-backed Forktail,Enicurus schistaceus,Slaty-backed Forktail,,,Enicurus,schistaceus,,Understory-Insectivore,,,X,
29193,spuh,forktail sp.,Enicurus sp.,forktail sp.,,,Enicurus,sp.,,Understory-Insectivore,,,X,
29194,species,Firethroat,Calliope pectardens,Firethroat,Near Threatened,,Calliope,pectardens,,Understory-Insectivore,,,X,
29197,species,Siberian Rubythroat,Calliope calliope,Siberian Rubythroat,,,Calliope,calliope,,Understory-Insectivore,,,X,
29198,species,Himalayan Rubythroat,Calliope pectoralis,Himalayan Rubythroat,,,Calliope,pectoralis,,Understory-Insectivore,,,X,
29204,species,White-tailed Robin,Myiomela leucura,White-tailed Robin,,,Myiomela,leucura,,Understory-Insectivore,,,X,
29211,species,Blue-fronted Robin,Cinclidium frontale,Blue-fronted Robin,,,Cinclidium,frontale,,Understory-Insectivore,,,X,
27880,species,Grandala,Grandala coelicolor,Grandala,,,Grandala,coelicolor,,Understory-Insectivore,,,X,
29214,species,Red-flanked Bluetail,Tarsiger cyanurus,Red-flanked Bluetail (Red-flanked Bush-Robin),,,Tarsiger,cyanurus,,Understory-Insectivore,,,X,
29217,species,Himalayan Bluetail,Tarsiger rufilatus,Himalayan Bluetail (Orange-flanked Bush-Robin),,,Tarsiger,rufilatus,,Understory-Insectivore,,,X,
29220,slash,Red-flanked/Himalayan Bluetail,Tarsiger cyanurus/rufilatus,X,,,Tarsiger,cyanurus/rufilatus,,Understory-Insectivore,,,X,
29221,species,Rufous-breasted Bush-Robin,Tarsiger hyperythrus,Rufous-breasted Bush-Robin,,,Tarsiger,hyperythrus,,Understory-Insectivore,,,X,
29222,species,White-browed Bush-Robin,Tarsiger indicus,White-browed Bush-Robin,,,Tarsiger,indicus,,Understory-Insectivore,,,X,
29226,species,Golden Bush-Robin,Tarsiger chrysaeus,Golden Bush-Robin,,,Tarsiger,chrysaeus,,Understory-Insectivore,,,X,
29231,spuh,Tarsiger sp.,Tarsiger sp.,Tarsiger bush-robin sp.,,,Tarsiger,sp.,,Understory-Insectivore,,,X,
29232,species,Yellow-rumped Flycatcher,Ficedula zanthopygia,Yellow-rumped Flycatcher (Korean Flycatcher),,,Ficedula,zanthopygia,,Canopy-Insectivore,,,,
29238,species,Mugimaki Flycatcher,Ficedula mugimaki,Mugimaki Flycatcher,,,Ficedula,mugimaki,,Canopy-Insectivore,,,,
29239,species,Slaty-backed Flycatcher,Ficedula erithacus,Slaty-backed Flycatcher,,,Ficedula,erithacus,,Canopy-Insectivore,,,,
29240,species,Black-and-orange Flycatcher,Ficedula nigrorufa,Black-and-orange Flycatcher,,X,Ficedula,nigrorufa,,Understory-Insectivore,,,X,
29241,species,Slaty-blue Flycatcher,Ficedula tricolor,Slaty-blue Flycatcher,,,Ficedula,tricolor,,Canopy-Insectivore,,,,
29246,species,Snowy-browed Flycatcher,Ficedula hyperythra,Snowy-browed Flycatcher,,,Ficedula,hyperythra,,Canopy-Insectivore,,,,
29261,species,Pygmy Flycatcher,Ficedula hodgsoni,Pygmy Flycatcher,,,Ficedula,hodgsoni,,Canopy-Insectivore,,,,
29264,species,Rufous-gorgeted Flycatcher,Ficedula strophiata,Rufous-gorgeted Flycatcher,,,Ficedula,strophiata,,Canopy-Insectivore,,,,
29267,species,Sapphire Flycatcher,Ficedula sapphira,Sapphire Flycatcher,,,Ficedula,sapphira,,Canopy-Insectivore,,,,
29271,species,Little Pied Flycatcher,Ficedula westermanni,Little Pied Flycatcher,,,Ficedula,westermanni,,Canopy-Insectivore,,,,
29280,species,Ultramarine Flycatcher,Ficedula superciliaris,Ultramarine Flycatcher,,,Ficedula,superciliaris,,Canopy-Insectivore,,,,
29283,species,Rusty-tailed Flycatcher,Ficedula ruficauda,Rusty-tailed Flycatcher,,,Ficedula,ruficauda,,Canopy-Insectivore,,,,
29284,species,Taiga Flycatcher,Ficedula albicilla,Taiga Flycatcher (Red-throated Flycatcher),,,Ficedula,albicilla,,Canopy-Insectivore,,,,
29285,species,Kashmir Flycatcher,Ficedula subrubra,Kashmir Flycatcher,Vulnerable,,Ficedula,subrubra,,Canopy-Insectivore,,,,
29286,species,Red-breasted Flycatcher,Ficedula parva,Red-breasted Flycatcher,,,Ficedula,parva,,Canopy-Insectivore,,,,
29287,slash,Taiga/Red-breasted Flycatcher,Ficedula albicilla/parva,Taiga/Red-breasted Flycatcher,,,Ficedula,albicilla/parva,,Canopy-Insectivore,,,,
29329,spuh,Ficedula sp.,Ficedula sp.,Ficedula flycatcher sp.,,,Ficedula,sp.,,Canopy-Insectivore,,,,
29330,species,Blue-fronted Redstart,Phoenicurus frontalis,Blue-fronted Redstart,,,Phoenicurus,frontalis,,Understory-Insectivore,,,X,
29331,species,Plumbeous Redstart,Phoenicurus fuliginosus,Plumbeous Redstart,,,Phoenicurus,fuliginosus,,Understory-Insectivore,,,X,
29335,species,Rufous-backed Redstart,Phoenicurus erythronotus,Rufous-backed Redstart (Eversmann's Redstart),,,Phoenicurus,erythronotus,,Understory-Insectivore,,,X,
29336,species,White-capped Redstart,Phoenicurus leucocephalus,White-capped Redstart,,,Phoenicurus,leucocephalus,,Understory-Insectivore,,,X,
29338,species,Blue-capped Redstart,Phoenicurus coeruleocephala,Blue-capped Redstart,,,Phoenicurus,coeruleocephala,,Understory-Insectivore,,,X,
29340,species,Common Redstart,Phoenicurus phoenicurus,Common Redstart,,,Phoenicurus,phoenicurus,,Understory-Insectivore,,,X,
29343,species,Hodgson's Redstart,Phoenicurus hodgsoni,Hodgson's Redstart,,,Phoenicurus,hodgsoni,,Understory-Insectivore,,,X,
29344,species,White-throated Redstart,Phoenicurus schisticeps,White-throated Redstart,,,Phoenicurus,schisticeps,,Understory-Insectivore,,,X,
29345,species,White-winged Redstart,Phoenicurus erythrogastrus,White-winged Redstart (Güldenstädt's Redstart),,,Phoenicurus,erythrogastrus,,Understory-Insectivore,,,X,
29348,species,Black Redstart,Phoenicurus ochruros,Black Redstart,,,Phoenicurus,ochruros,,Understory-Insectivore,,,X,
29360,species,Daurian Redstart,Phoenicurus auroreus,Daurian Redstart,,,Phoenicurus,auroreus,,Understory-Insectivore,,,X,
29363,spuh,redstart sp.,Phoenicurus sp.,redstart sp.,,,Phoenicurus,sp.,,Understory-Insectivore,,,X,
29367,species,Chestnut-bellied Rock-Thrush,Monticola rufiventris,Chestnut-bellied Rock-Thrush,,,Monticola,rufiventris,,Understory-Insectivore,,,X,
29369,species,Blue-capped Rock-Thrush,Monticola cinclorhyncha,Blue-capped Rock-Thrush,,,Monticola,cinclorhyncha,,Understory-Insectivore,,,X,
29381,species,Rufous-tailed Rock-Thrush,Monticola saxatilis,Rufous-tailed Rock-Thrush,,,Monticola,saxatilis,,Understory-Insectivore,,,X,
29382,species,Blue Rock-Thrush,Monticola solitarius,Blue Rock-Thrush,,,Monticola,solitarius,,Understory-Insectivore,,,X,
29395,spuh,rock-thrush sp.,Monticola sp.,rock-thrush sp.,,,Monticola,sp.,,Understory-Insectivore,,,X,
29398,species,White-browed Bushchat,Saxicola macrorhynchus,White-browed Bushchat (Stoliczka's Bushchat),Vulnerable,,Saxicola,macrorhynchus,,Understory-Insectivore,,,X,
29399,species,White-throated Bushchat,Saxicola insignis,White-throated Bushchat (Hodgson's Bushchat),Vulnerable,,Saxicola,insignis,,Understory-Insectivore,,,X,
29407,species,Siberian Stonechat,Saxicola maurus,Siberian Stonechat (Common Stonechat),,,Saxicola,maurus,,Understory-Insectivore,,,X,
29439,species,White-tailed Stonechat,Saxicola leucurus,White-tailed Stonechat,,,Saxicola,leucurus,,Understory-Insectivore,,,X,
29440,slash,Siberian/White-tailed Stonechat,Saxicola maurus/leucurus,Siberian/White-tailed Stonechat,,,Saxicola,maurus/leucurus,,Understory-Insectivore,,,X,
29441,species,Pied Bushchat,Saxicola caprata,Pied Bushchat,,,Saxicola,caprata,,Understory-Insectivore,,,X,
29458,species,Jerdon's Bushchat,Saxicola jerdoni,Jerdon's Bushchat,,,Saxicola,jerdoni,,Understory-Insectivore,,,X,
29459,species,Gray Bushchat,Saxicola ferreus,Gray Bushchat,,,Saxicola,ferreus,,Understory-Insectivore,,,X,
29465,spuh,Saxicola sp.,Saxicola sp.,Saxicola bushchat/stonechat sp.,,,Saxicola,sp.,,Understory-Insectivore,,,X,
29578,species,Brown Rock Chat,Oenanthe fusca,X,,,Oenanthe,fusca,,Understory-Insectivore,,,X,
29586,species,Hume's Wheatear,Oenanthe albonigra,Hume's Wheatear,,,Oenanthe,albonigra,,Granivore-Insectivore,,,,
29513,species,Northern Wheatear,Oenanthe oenanthe,Northern Wheatear,,,Oenanthe,oenanthe,,Granivore-Insectivore,,,,
29579,species,Variable Wheatear,Oenanthe picata,Variable Wheatear,,,Oenanthe,picata,,Granivore-Insectivore,,,,
29538,species,Pied Wheatear,Oenanthe pleschanka,Pied Wheatear,,,Oenanthe,pleschanka,,Granivore-Insectivore,,,,
29609,species,Persian Wheatear,Oenanthe chrysopygia,Red-tailed Wheatear (Persian Wheatear),,,Oenanthe,chrysopygia,,Granivore-Insectivore,,,,
29529,species,Desert Wheatear,Oenanthe deserti,Desert Wheatear,,,Oenanthe,deserti,,Granivore-Insectivore,,,,
29526,species,Isabelline Wheatear,Oenanthe isabellina,Isabelline Wheatear,,,Oenanthe,isabellina,,Granivore-Insectivore,,,,
29611,spuh,wheatear sp.,Oenanthe sp.,wheatear sp.,,,Oenanthe,sp.,,Granivore-Insectivore,,,,
29612,spuh,muscicapid sp.,Muscicapidae sp.,muscicapid flycatcher sp.,,,Muscicapidae,sp.,,Understory-Insectivore,,,X,
28104,species,Siberian Thrush,Geokichla sibirica,Siberian Thrush,,,Geokichla,sibirica,,Understory-Insectivore,,,X,
28107,species,Pied Thrush,Geokichla wardii,Pied Thrush,,,Geokichla,wardii,,Understory-Insectivore,,,X,
28154,species,Orange-headed Thrush,Geokichla citrina,Orange-headed Thrush,,,Geokichla,citrina,,Understory-Insectivore,,,X,
27954,species,Long-tailed Thrush,Zoothera dixoni,Long-tailed Thrush,,,Zoothera,dixoni,,Understory-Insectivore,,,X,
27955,species,Alpine Thrush,Zoothera mollissima,Alpine Thrush,,,Zoothera,mollissima,,Understory-Insectivore,,,X,
27956,species,Himalayan Thrush,Zoothera salimalii,Himalayan Thrush,,,Zoothera,salimalii,,Understory-Insectivore,,,X,
27957,slash,Alpine/Himalayan Thrush,Zoothera mollissima/salimalii,Alpine/Himalayan Thrush,,,Zoothera,mollissima/salimalii,,Understory-Insectivore,,,X,
27962,species,Dark-sided Thrush,Zoothera marginata,Dark-sided Thrush,,,Zoothera,marginata,,Understory-Insectivore,,,X,
27963,species,Long-billed Thrush,Zoothera monticola,Long-billed Thrush,,,Zoothera,monticola,,Understory-Insectivore,,,X,
27971,species,Scaly Thrush,Zoothera dauma,Scaly Thrush,,,Zoothera,dauma,,Understory-Insectivore,,,X,
27977,species,Nilgiri Thrush,Zoothera neilgherriensis,Nilgiri Thrush,,X,Zoothera,neilgherriensis,,Understory-Insectivore,,,X,
27996,spuh,Zoothera sp.,Zoothera sp.,Zoothera thrush sp.,,,Zoothera,sp.,,Understory-Insectivore,,,X,
28419,species,Tickell's Thrush,Turdus unicolor,Tickell's Thrush,,,Turdus,unicolor,,Understory-Insectivore,,,X,
28420,species,Black-breasted Thrush,Turdus dissimilis,Black-breasted Thrush,,,Turdus,dissimilis,,Understory-Insectivore,,,X,
28502,species,White-collared Blackbird,Turdus albocinctus,White-collared Blackbird,,,Turdus,albocinctus,,Understory-Insectivore,,,X,
28412,species,Gray-winged Blackbird,Turdus boulboul,Gray-winged Blackbird,,,Turdus,boulboul,,Understory-Insectivore,,,X,
28499,species,Tibetan Blackbird,Turdus maximus,Tibetan Blackbird,,,Turdus,maximus,,Understory-Insectivore,,,X,
28413,species,Indian Blackbird,Turdus simillimus,Indian Blackbird,,,Turdus,simillimus,,Understory-Insectivore,,,X,
28503,species,Chestnut Thrush,Turdus rubrocanus,Chestnut Thrush,,,Turdus,rubrocanus,,Understory-Insectivore,,,X,
28500,species,White-backed Thrush,Turdus kessleri,White-backed Thrush (Kessler's Thrush),,,Turdus,kessleri,,Understory-Insectivore,,,X,
28425,species,Gray-sided Thrush,Turdus feae,Gray-sided Thrush,Vulnerable,,Turdus,feae,,Understory-Insectivore,,,X,
28426,species,Eyebrowed Thrush,Turdus obscurus,Eyebrowed Thrush,,,Turdus,obscurus,,Understory-Insectivore,,,X,
28510,species,Black-throated Thrush,Turdus atrogularis,Black-throated Thrush,,,Turdus,atrogularis,,Understory-Insectivore,,,X,
28511,species,Red-throated Thrush,Turdus ruficollis,Red-throated Thrush,,,Turdus,ruficollis,,Understory-Insectivore,,,X,
28514,species,Dusky Thrush,Turdus eunomus,Dusky Thrush,,,Turdus,eunomus,,Understory-Insectivore,,,X,
28501,species,Fieldfare,Turdus pilaris,Fieldfare,,,Turdus,pilaris,,Understory-Insectivore,,,X,
28181,species,Song Thrush,Turdus philomelos,Song Thrush,,,Turdus,philomelos,,Understory-Insectivore,,,X,
28171,species,Chinese Thrush,Turdus mupinensis,Chinese Thrush,,,Turdus,mupinensis,,Understory-Insectivore,,,X,
28177,species,Mistle Thrush,Turdus viscivorus,Mistle Thrush,,,Turdus,viscivorus,,Understory-Insectivore,,,X,
28519,spuh,Turdus sp.,Turdus sp.,Turdus thrush sp.,,,Turdus,sp.,,Understory-Insectivore,,,X,
27998,species,Purple Cochoa,Cochoa purpurea,Purple Cochoa,,,Cochoa,purpurea,,Canopy-Insectivore,,,,
27999,species,Green Cochoa,Cochoa viridis,Green Cochoa,,,Cochoa,viridis,,Canopy-Insectivore,,,,
28520,spuh,thrush sp.,Turdidae sp.,thrush sp.,,,Turdidae,sp.,,Understory-Insectivore,,,X,
27488,species,Asian Glossy Starling,Aplonis panayensis,Asian Glossy Starling,,,Aplonis,panayensis,,Canopy-Insectivore,,,,
27556,species,Golden-crested Myna,Ampeliceps coronatus,Golden-crested Myna,,,Ampeliceps,coronatus,,Canopy-Insectivore,,,,
27558,species,Common Hill Myna,Gracula religiosa,Common Hill Myna,,,Gracula,religiosa,,Canopy-Insectivore,,,,
27570,species,Southern Hill Myna,Gracula indica,Southern Hill Myna,,,Gracula,indica,,Canopy-Insectivore,,,,
27571,species,European Starling,Sturnus vulgaris,European Starling (Common Starling),,,Sturnus,vulgaris,,Omnivore,,,,
27587,species,Rosy Starling,Pastor roseus,Rosy Starling,,,Pastor,roseus,,Omnivore,,,,
27588,species,Daurian Starling,Agropsar sturninus,Daurian Starling,,,Agropsar,sturninus,,Canopy-Insectivore,,,,
27589,species,Chestnut-cheeked Starling,Agropsar philippensis,Chestnut-cheeked Starling,,,Agropsar,philippensis,,Canopy-Insectivore,,,,
27592,species,Indian Pied Starling,Gracupica contra,Indian Pied Starling (Pied Myna),,,Gracupica,contra,,Omnivore,,,,
27604,species,Brahminy Starling,Sturnia pagodarum,Brahminy Starling,,,Sturnia,pagodarum,,Omnivore,,,,
27605,species,Chestnut-tailed Starling,Sturnia malabarica,Chestnut-tailed Starling,,,Sturnia,malabarica,,Canopy-Insectivore,,,,
27609,species,Malabar Starling,Sturnia blythii,Malabar Starling (Blyth's Starling),,X,Sturnia,blythii,,Canopy-Insectivore,,,,
27610,slash,Chestnut-tailed/Malabar Starling,Sturnia malabarica/blythii,Chestnut-tailed/Malabar Starling,,,Sturnia,malabarica/blythii,,Canopy-Insectivore,,,,
27611,species,White-headed Starling,Sturnia erythropygia,White-headed Starling,,,Sturnia,erythropygia,,Canopy-Insectivore,,,,
27617,species,Common Myna,Acridotheres tristis,Common Myna,,,Acridotheres,tristis,,Omnivore,,,,
27620,species,Bank Myna,Acridotheres ginginianus,Bank Myna,,,Acridotheres,ginginianus,,Omnivore,,,,
27628,species,Jungle Myna,Acridotheres fuscus,Jungle Myna,,,Acridotheres,fuscus,,Omnivore,,,,
